ApplicantID,Name,Age,Category,Parent_Income,Tier,City,Qualification,Experience,Sector,Skills,ResumeText
5dca4d75,Vedhika Rajagopal,26,OBC,1382334,Tier-2,Bhubaneswar,Diploma,1,Banking & Finance,"accounting, finance, risk","Veritatis error ipsum amet impedit. Dolorem nesciunt distinctio. Dolore a officia fugit corporis sint commodi. Skills: accounting, finance, risk Projects: Doloribus assumenda nulla harum quidem illo."
feaf396d,Janani Bhatti,21,ST,495840,Tier-2,Patna,Graduation,1,Healthcare,"nursing, bio, clinical","Eveniet magnam eius error iure. Skills: nursing, bio, clinical Projects: Magnam placeat beatae natus eos possimus."
460ad3a5,Neha Yadav,19,OBC,1363780,Tier-3,Raipur,Graduation,2,Education,"content, nlp","A eligendi consectetur illo placeat. Dolorem vero officiis tempore fugiat eos voluptatem. Skills: content, nlp Projects: Non occaecati iure earum."
2e181ff6,Hamsini Solanki,24,General,189984,Tier-3,Kota,Post-Graduation,2,Defence,"navigation, aerospace","Quis provident molestias quidem pariatur veniam laborum. Quis similique vel fugit ad magni. Skills: navigation, aerospace Projects: Deserunt dolore nobis saepe placeat."
2a0522fd,Eesha Kaur,24,General,379018,Tier-1,Mumbai,Diploma,1,Defence,"embedded, radar, aerospace, navigation","Fugit inventore aperiam expedita in necessitatibus. Repudiandae unde nihil quasi suscipit. Skills: embedded, radar, aerospace, navigation Projects: Beatae quia ipsa nam officiis deleniti."
b5a87570,Bahadurjit Agarwal,25,General,1218124,Tier-2,Lucknow,Post-Graduation,0,Healthcare,"clinical, bio","Itaque sint deleniti id enim quibusdam ipsa magnam. Ipsa iure autem quasi maxime architecto exercitationem. Soluta quidem voluptate. Skills: clinical, bio Projects: Ea a quaerat incidunt atque nulla."
37c6c4ce,Ethan Bhatia,22,General,1458292,Tier-2,Lucknow,Graduation,2,Healthcare,"nursing, clinical, public health","Saepe repellat accusantium accusantium dolor eos. Error dignissimos illum culpa. Iste accusantium alias quas eveniet. Skills: nursing, clinical, public health Projects: Neque unde ad."
aa6d4ff7,Ikshita Shan,25,OBC,1436180,Tier-3,Ranchi,10th,0,IT & Software,"aws, dl","Iusto facere vitae alias atque. Placeat consequatur voluptas possimus quo. Skills: aws, dl Projects: Quae numquam sequi molestias."
8123d190,Arunima Dey,23,General,253349,Tier-3,Varanasi,Diploma,0,Banking & Finance,"excel, finance, risk, accounting","Esse accusamus quo earum eaque culpa hic atque. Quas ipsa rerum atque iusto aut. Skills: excel, finance, risk, accounting Projects: Ullam nesciunt explicabo architecto natus ea in."
a6474365,Kiaan Gour,19,General,1475156,Tier-3,Gaya,10th,0,Agriculture,"foodtech, sustainability","Praesentium illo sint dolore ullam ipsa. Quidem non quasi repudiandae magni. Skills: foodtech, sustainability Projects: Non recusandae perspiciatis quas."
886e7ff0,Jagvi Kulkarni,19,General,1296784,Tier-1,Mumbai,12th,0,Banking & Finance,"sql, excel","Officiis consequuntur beatae distinctio. Ipsum quos veniam animi quae libero aliquam. Skills: sql, excel Projects: Id id sapiente."
e82eb85d,Ria Aggarwal,23,SC,358037,Tier-3,Agra,Diploma,0,Education,"teaching, content, nlp","Occaecati repellat adipisci harum atque quisquam quae eveniet. Modi corporis ullam laborum. Veritatis quos labore quis accusamus adipisci adipisci. Nobis velit suscipit tempore voluptates quaerat quisquam. Skills: teaching, content, nlp Projects: Velit ex sunt adipisci."
9990fb31,Odika Lad,25,General,1073908,Tier-3,Agra,Graduation,1,IT & Software,"python, docker, aws, flask, java","Cupiditate nobis natus error. Skills: python, docker, aws, flask, java Projects: Est sed quas sequi."
f1136400,Nachiket Thakkar,19,General,657680,Tier-2,Lucknow,Diploma,0,IT & Software,"python, react, docker, flask, ml","Aperiam modi fugiat pariatur earum eaque. Atque eum esse repudiandae sint id similique voluptate. Cum deserunt necessitatibus. Skills: python, react, docker, flask, ml Projects: Quidem impedit aut cumque sunt reiciendis."
0bcc427c,Ranbir Tella,18,General,638148,Tier-1,Kolkata,Graduation,0,Healthcare,"clinical, nursing, bio, public health","Ut asperiores quae dolorem eaque quos. Sint esse accusantium porro consectetur. Tempore praesentium veritatis. Skills: clinical, nursing, bio, public health Projects: Nulla occaecati quas tempore nihil eaque."
9c19d3c6,Aayush Mannan,19,General,357103,Tier-2,Jaipur,Graduation,0,Healthcare,"bio, nursing","Dignissimos quia repellendus debitis. Expedita nihil eligendi veritatis. Skills: bio, nursing Projects: Quasi pariatur delectus exercitationem minus."
e802a4c9,Bhavika Parmar,26,SC,596328,Tier-1,Mumbai,Diploma,0,Defence,"aerospace, embedded, navigation","Tenetur aliquid doloremque quos sed. Fugit sunt debitis quis. Ea possimus repudiandae nulla aut nemo libero soluta. Skills: aerospace, embedded, navigation Projects: Libero magni quis corporis officia dolorem."
d36f8b4b,Rohan Chaudhary,21,OBC,737746,Tier-1,Chennai,Graduation,0,Banking & Finance,"risk, finance, excel","Asperiores saepe dicta aut. Neque deleniti fugit magni dolore vitae dolorum. Skills: risk, finance, excel Projects: Beatae aliquam magnam nam quis a."
301bb8e5,Zilmil Sangha,24,OBC,1330926,Tier-3,Agra,Diploma,0,Education,"nlp, teaching, content","Voluptates sit alias. Rem reprehenderit totam iste asperiores quo omnis. Quaerat eaque architecto inventore. Sapiente reiciendis labore fuga. Skills: nlp, teaching, content Projects: Quas adipisci dolorum doloribus dolore fugiat ad."
c8fdbdca,Samaksh Ramanathan,23,OBC,1240366,Tier-2,Lucknow,Graduation,2,Agriculture,"soil, agri, foodtech, sustainability","Non soluta ab voluptates enim. Alias mollitia distinctio esse id. Hic amet fuga dicta dolore ipsum. Skills: soil, agri, foodtech, sustainability Projects: Praesentium reiciendis animi reiciendis nemo dicta."
8ec4172f,Ekaraj Chahal,22,General,60379,Tier-3,Varanasi,Post-Graduation,1,Manufacturing,"robotics, quality, safety, cad","Neque unde minus dolores at accusantium. Skills: robotics, quality, safety, cad Projects: Harum accusamus explicabo ullam facilis."
34d40261,Yahvi Malhotra,19,SC,172371,Tier-2,Nagpur,Graduation,1,Agriculture,"agri, sustainability, foodtech, soil","Praesentium eum animi id ducimus quod magnam repellendus. Nemo impedit maiores architecto voluptate. Skills: agri, sustainability, foodtech, soil Projects: Nisi sunt voluptatem iusto sequi iusto."
86709dae,Girindra Doctor,19,ST,1216350,Tier-3,Ranchi,10th,1,Agriculture,"agri, sustainability, foodtech","Id dolor unde provident laboriosam iure est. Distinctio quae debitis aut. Dignissimos porro incidunt nobis dolor. Sed ratione illo nisi totam consequuntur distinctio deleniti. Skills: agri, sustainability, foodtech Projects: Illo occaecati ducimus commodi nisi saepe."
a782b17e,Manthan Sankar,26,General,1408899,Tier-2,Bhubaneswar,Graduation,0,Healthcare,"nursing, bio, clinical, public health","Consectetur fugiat velit illum. Consectetur sit repudiandae eum sit. Skills: nursing, bio, clinical, public health Projects: Nisi expedita id ut repudiandae animi."
7ffed8e1,Banjeet Goswami,20,General,585332,Tier-1,Bangalore,12th,0,Banking & Finance,"accounting, sql, finance, excel, risk","Ipsa numquam eius tempore est. Molestiae totam delectus nemo mollitia cupiditate. Skills: accounting, sql, finance, excel, risk Projects: Pariatur dolorem quibusdam ex quam."
ab23d728,Omaja Mistry,22,General,231411,Tier-1,Delhi,Post-Graduation,0,Consulting,"strategy, excel, analysis, presentation","Placeat sapiente rem sed. Skills: strategy, excel, analysis, presentation Projects: Corrupti omnis quas veniam ut."
d9fe2f13,Advik Dave,24,General,798057,Tier-2,Patna,Diploma,0,Manufacturing,"cad, safety, automation","Eos dolorum reprehenderit cumque nam modi. Officia omnis quasi sunt possimus cumque. Error occaecati non occaecati quo. Laboriosam exercitationem laudantium exercitationem. Skills: cad, safety, automation Projects: Ratione ad quos necessitatibus incidunt."
66663aff,Oscar Khare,20,General,553235,Tier-1,Delhi,Graduation,1,IT & Software,"aws, dl, react, python, sql","Nisi maiores in voluptatem saepe cumque fugiat laboriosam. Nulla ea fuga aut suscipit voluptatum rem. Rerum facere facilis ad. In debitis debitis porro rem reiciendis. Skills: aws, dl, react, python, sql Projects: Rem id dolores."
323fe773,Manthan Badami,26,General,794518,Tier-2,Bhubaneswar,Post-Graduation,0,Defence,"radar, aerospace, embedded, navigation","Sequi fugiat earum doloribus asperiores pariatur accusantium modi. Nihil dignissimos ad at. Occaecati recusandae pariatur id nisi earum. Skills: radar, aerospace, embedded, navigation Projects: Alias consequuntur doloribus officiis."
3d4e6c8a,Rushil Nanda,18,General,201283,Tier-3,Ranchi,Post-Graduation,2,IT & Software,"sql, docker, ml","Deserunt veritatis deserunt perspiciatis facilis ipsum est. Fugit cumque iusto sit molestias dolorum unde. Doloremque dolorem tenetur totam nemo rem. Omnis esse optio recusandae perspiciatis natus. Skills: sql, docker, ml Projects: Tenetur similique animi quaerat."
8767852b,Qabil Bandi,25,ST,406518,Tier-2,Jaipur,12th,0,Consulting,"strategy, presentation","Minus sapiente iusto iste omnis ullam adipisci. Earum suscipit veritatis accusamus saepe dolores iusto. Voluptatibus provident repellat repellendus ex a. Skills: strategy, presentation Projects: Aut earum laboriosam consequatur repudiandae vero atque repellat."
0c5330e6,Inaya Shukla,19,OBC,707846,Tier-3,Varanasi,Diploma,0,Defence,"navigation, embedded","Natus explicabo voluptatibus earum. Ipsum quaerat excepturi numquam accusantium consequuntur. Skills: navigation, embedded Projects: Ratione quo illo enim."
5d51e193,Sai Gour,21,OBC,955090,Tier-1,Hyderabad,12th,1,Agriculture,"foodtech, soil","Ducimus facilis veritatis sint praesentium iure id ea. Reprehenderit commodi aut porro vel cumque culpa. Voluptatibus eveniet soluta odit facilis. Necessitatibus fugit maiores error mollitia. Skills: foodtech, soil Projects: Ex alias commodi facilis culpa."
d8c651ea,Dominic Sandal,23,SC,842264,Tier-1,Kolkata,Diploma,0,Banking & Finance,"accounting, analysis, risk","Alias fuga debitis laudantium. Rerum nulla natus at reprehenderit voluptatum modi. A iusto sequi impedit dolore blanditiis facere. Skills: accounting, analysis, risk Projects: Ipsa rerum quibusdam ea unde aspernatur."
d1038a18,Rayaan Mammen,24,General,968533,Tier-1,Bangalore,Graduation,1,Consulting,"excel, strategy","Assumenda autem ipsa. Ab odio delectus assumenda assumenda. Skills: excel, strategy Projects: Tempore vel culpa assumenda laudantium dolore."
893bfffd,Yug Tailor,26,OBC,1068909,Tier-1,Bangalore,12th,0,Healthcare,"bio, public health, nursing","Provident ad necessitatibus ipsam voluptatem. Voluptatem reprehenderit minima aliquam consectetur qui quasi. Perferendis fugiat ipsum perferendis. Skills: bio, public health, nursing Projects: Aliquid autem hic accusantium."
9d6610de,Atharv Narasimhan,19,General,1005730,Tier-2,Jaipur,12th,0,Healthcare,"nursing, public health","Quos eligendi voluptas voluptate voluptates quam cum. Nihil explicabo deserunt dolorem perspiciatis itaque voluptas. Dicta id reiciendis porro dolores illum error. Rem deserunt similique autem harum. Skills: nursing, public health Projects: Nostrum nostrum velit quae."
9ce98b5b,Nandini Gupta,20,OBC,1051564,Tier-1,Kolkata,Diploma,0,Education,"nlp, research, teaching","Ducimus velit atque porro porro incidunt magnam. Corrupti vero eius atque perferendis. Quod rem ex. Skills: nlp, research, teaching Projects: Aliquid quod quia."
0b97f17c,Jason Chaudhry,24,SC,1489097,Tier-3,Kota,Diploma,0,IT & Software,"aws, react, docker","Eius corrupti unde amet. Harum suscipit rerum non repudiandae esse rem. Omnis consequuntur voluptate. Skills: aws, react, docker Projects: Error eaque asperiores laborum culpa quia."
2a6442ff,Tanish Dar,21,General,197463,Tier-3,Agra,10th,2,Education,"research, nlp, teaching, content","Iusto sapiente eos in fugit modi. Maiores deleniti iusto perspiciatis possimus eveniet. Skills: research, nlp, teaching, content Projects: Id excepturi fugit est tempore."
ad5acd7b,Diya Kothari,26,SC,732281,Tier-2,Patna,Diploma,0,IT & Software,"java, docker, dl","Perferendis provident ratione eos magnam voluptates. Molestiae quaerat sapiente iste itaque incidunt voluptas sunt. Nisi voluptas dolor nemo. Skills: java, docker, dl Projects: Praesentium ipsam accusantium eveniet."
b9fe8803,Yug Wadhwa,22,OBC,403076,Tier-2,Patna,10th,0,Education,"teaching, content, research, nlp","Possimus assumenda natus explicabo porro. Odit repellat perferendis voluptatum reiciendis facilis saepe facere. Quos laudantium deserunt. Skills: teaching, content, research, nlp Projects: Nostrum provident odit expedita in necessitatibus."
f439bf66,Ansh Krish,19,General,1434439,Tier-1,Chennai,Diploma,1,Agriculture,"agri, soil","Perferendis cupiditate qui facilis atque dolor id. Skills: agri, soil Projects: Odit nihil enim quas."
d8474b96,Xalak Hegde,19,General,974168,Tier-1,Mumbai,12th,0,IT & Software,"docker, python, sql","Hic est corporis ex alias rerum ipsa rem. Illum ipsa esse eligendi voluptatibus. Skills: docker, python, sql Projects: Aperiam dolorem magnam."
7c789812,Divya Walla,18,OBC,1172727,Tier-2,Bhubaneswar,Graduation,0,IT & Software,"react, python","Ipsum saepe cupiditate impedit impedit. Nulla sapiente quam. Distinctio culpa nobis quos expedita expedita dicta. Nesciunt praesentium doloremque unde dolorum. Skills: react, python Projects: Et impedit quas perspiciatis suscipit."
eac60743,Ayaan Srivastava,20,General,1102913,Tier-3,Ranchi,Graduation,0,Banking & Finance,"sql, analysis","Deleniti blanditiis consequuntur repellat laborum. Id at eveniet blanditiis perspiciatis possimus. Dolores optio laudantium qui vel voluptatibus exercitationem. Skills: sql, analysis Projects: Deserunt neque ipsa eius sequi veniam."
113f36a6,Advika Nagar,24,SC,1018743,Tier-2,Patna,12th,0,IT & Software,"python, docker, aws","Officia beatae iusto tempore atque nam. Aperiam rem consequatur minus aperiam illum. Dolorem facere neque nesciunt. Enim maxime libero voluptatem suscipit corporis beatae maxime. Skills: python, docker, aws Projects: Beatae aut saepe distinctio repellendus dolore nostrum quaerat."
7b0e191a,Anvi Maharaj,18,General,710822,Tier-2,Bhubaneswar,Graduation,2,Education,"research, nlp","Rem quibusdam iure praesentium excepturi occaecati. Consequuntur harum cum eveniet vel sapiente quasi distinctio. Vel nulla a eligendi officiis est. Skills: research, nlp Projects: Repellendus in animi qui repellat laboriosam nobis."
2e2a7040,Watika Tata,19,OBC,726560,Tier-3,Gaya,Post-Graduation,0,Defence,"navigation, embedded","Numquam laborum necessitatibus ipsum ex. Voluptas illum minima reprehenderit nobis placeat aperiam. Voluptas numquam odit vitae nobis expedita architecto. Skills: navigation, embedded Projects: Fuga nulla nobis explicabo assumenda facere."
945a6dc6,Jagdish Bahl,19,OBC,281703,Tier-2,Lucknow,Graduation,0,Education,"nlp, research, teaching","Reiciendis quia dolore. Iusto quas aperiam pariatur earum ipsum sint quod. Laboriosam totam dolores voluptatem ullam aspernatur ratione distinctio. Et nam consequuntur quas eligendi nemo facere illum. Skills: nlp, research, teaching Projects: Commodi dicta accusamus facere voluptates culpa dolorem."
623ee4db,Inaya Parmer,18,OBC,1126304,Tier-1,Chennai,Graduation,1,Defence,"embedded, aerospace","Dolorem sed veniam iure cumque. Perspiciatis perferendis necessitatibus vitae nobis esse. Skills: embedded, aerospace Projects: Dolores officiis maiores voluptatibus corporis explicabo."
56bd9096,Dalaja Bumb,23,ST,966515,Tier-3,Varanasi,Post-Graduation,0,Education,"nlp, teaching, research, content","Cupiditate fugit maxime quo natus dolor repudiandae architecto. Iste inventore corrupti accusantium quibusdam accusantium. Skills: nlp, teaching, research, content Projects: Repellendus labore quidem quos impedit dicta."
86e7e147,Pavani Mishra,24,General,733976,Tier-1,Mumbai,10th,2,Consulting,"analysis, excel","Voluptate voluptatum consequatur perferendis. Eos eaque optio labore minus voluptatem repellendus impedit. Skills: analysis, excel Projects: Eum itaque fugit harum."
e7997a84,Timothy Raghavan,24,OBC,855156,Tier-1,Delhi,Diploma,0,Banking & Finance,"finance, excel","Nesciunt vitae nihil aliquam laudantium adipisci dicta velit. Quasi laboriosam excepturi asperiores non cumque facere. Skills: finance, excel Projects: Ex blanditiis inventore reiciendis occaecati."
a1e2e4ec,Deepa Raval,20,SC,1180409,Tier-1,Hyderabad,Graduation,1,Defence,"radar, aerospace, embedded, navigation","Porro quasi ipsam accusamus aliquam dolor cupiditate. Skills: radar, aerospace, embedded, navigation Projects: Autem voluptas numquam inventore mollitia facilis."
07d12604,Qushi Parsa,23,OBC,961752,Tier-2,Bhubaneswar,Post-Graduation,0,IT & Software,"java, python, aws, docker, react","Voluptas animi commodi dolorum consectetur. Adipisci velit optio cumque deserunt libero. Odit magni fuga error. Skills: java, python, aws, docker, react Projects: Quibusdam deleniti veniam corporis qui atque nulla."
c8aafc35,Quincy Shetty,24,SC,729958,Tier-2,Lucknow,Graduation,0,Banking & Finance,"analysis, excel, risk","Sint a in accusantium nemo omnis fuga quam. Perferendis sint iusto impedit atque quod reiciendis. Skills: analysis, excel, risk Projects: Cumque illo officiis optio placeat."
5d74a88d,Samarth Oommen,21,SC,1222484,Tier-2,Lucknow,10th,0,Agriculture,"agri, sustainability, foodtech, soil","Expedita laboriosam quo dolorem. Rem nam incidunt expedita eum. Skills: agri, sustainability, foodtech, soil Projects: Architecto alias voluptatum reprehenderit voluptates."
0f11e82b,Forum Kala,24,SC,187578,Tier-3,Varanasi,12th,0,Agriculture,"agri, foodtech, soil","Corporis nesciunt nihil natus. Quia veniam perferendis tenetur earum debitis. Cupiditate reiciendis architecto aliquid corporis. Harum molestiae ullam et sequi. Skills: agri, foodtech, soil Projects: Quaerat modi aliquid eaque dolor aliquam culpa."
796204e2,Jeevika Sen,21,SC,190012,Tier-1,Bangalore,10th,0,Banking & Finance,"finance, excel","Fugit eligendi eum natus consequuntur. Ullam est consequuntur doloribus. Skills: finance, excel Projects: Atque aut consequatur."
e3b0e5a4,Idika Kohli,21,OBC,1482085,Tier-3,Ranchi,10th,1,Healthcare,"nursing, bio","At corrupti error odit dicta officia velit vel. Tempora corrupti atque. Skills: nursing, bio Projects: Quisquam dolor repellat nam a cumque."
c2368547,Nilima Kadakia,22,OBC,1018090,Tier-3,Raipur,Graduation,0,Consulting,"presentation, strategy, analysis","Mollitia iure voluptatem totam beatae eius sequi. Deleniti quos fugiat blanditiis. Eos adipisci totam eum. Voluptatem quo nihil. Skills: presentation, strategy, analysis Projects: Ratione aperiam quo voluptatibus."
ca3e59c9,Aadi Lad,22,OBC,315062,Tier-3,Agra,Post-Graduation,0,IT & Software,"react, sql, python, ml","Tempore et sunt in a possimus ad. Molestias aut alias ut officiis illo. Est quia ipsum error nihil officia. Skills: react, sql, python, ml Projects: Magni nesciunt aperiam ipsum."
171c4c8a,Idika Dutt,26,SC,455433,Tier-2,Bhubaneswar,10th,0,Healthcare,"clinical, bio, nursing","Eaque eaque magni a sequi laboriosam. Skills: clinical, bio, nursing Projects: Pariatur quia perferendis sint."
ce0d4115,Aarav Buch,22,SC,835333,Tier-3,Kota,Diploma,0,Agriculture,"soil, sustainability, agri","Dolore totam iusto praesentium. Ducimus alias corrupti tempora. Sed debitis delectus voluptates odit maiores. Nulla illum suscipit minima sed maiores vitae. Skills: soil, sustainability, agri Projects: Consequuntur unde iste reiciendis corporis minima fuga quam."
eb46f5f8,Laksh Krishnan,20,General,542940,Tier-3,Kota,12th,1,Manufacturing,"robotics, cad","In mollitia explicabo quae temporibus enim doloribus. Voluptatem fugiat perferendis velit velit maiores. Skills: robotics, cad Projects: Perferendis libero et doloremque."
4668008a,Qasim Bath,23,General,447985,Tier-3,Ranchi,10th,0,Defence,"radar, aerospace","Ad blanditiis quo repudiandae fugiat reiciendis voluptate deserunt. Perferendis iusto labore dolores. Skills: radar, aerospace Projects: Magnam officiis error minima eveniet."
9f8556b6,Finn Mahajan,25,OBC,342928,Tier-1,Delhi,Graduation,0,Healthcare,"public health, bio","Numquam in enim aut magnam repellendus vel. At debitis voluptate perferendis odit sequi id. Totam similique dolorum consequatur aperiam aut. Skills: public health, bio Projects: Unde debitis eveniet non quas doloremque quibusdam."
8ac415e2,Madhav Seshadri,19,SC,1375570,Tier-3,Varanasi,12th,0,IT & Software,"ml, react","Dicta ipsam ex ea mollitia atque quam. Vitae unde corrupti modi facilis. Skills: ml, react Projects: Porro magnam sequi doloremque ad nulla corrupti."
5e34119e,Bhavini Choudhary,25,OBC,503071,Tier-1,Kolkata,Post-Graduation,0,Banking & Finance,"sql, analysis","Ducimus tempore eius nisi eum tempora esse. Ex magni nisi fuga porro dignissimos assumenda deserunt. Alias in suscipit corporis. Skills: sql, analysis Projects: Vitae nisi culpa sit modi."
b9d1b13e,Sneha Lanka,26,ST,1132702,Tier-1,Mumbai,10th,2,Healthcare,"nursing, bio","Delectus ratione eaque sequi id. Incidunt ipsam voluptatibus eius dicta. Ratione id distinctio doloremque architecto asperiores pariatur. Skills: nursing, bio Projects: Doloremque suscipit eligendi fuga exercitationem occaecati."
0829bab8,Ojasvi Nadig,19,OBC,1232378,Tier-1,Mumbai,Post-Graduation,1,Education,"content, research","Inventore eligendi libero sit eius dolor. Deserunt veritatis officia sapiente nostrum. Skills: content, research Projects: Odio aperiam maxime illo quibusdam."
4af698f4,Farhan Warrior,18,General,824386,Tier-1,Mumbai,Post-Graduation,2,Agriculture,"foodtech, agri, sustainability","Ducimus ducimus cum deserunt saepe voluptatem repellat. Nam harum totam nihil eligendi. Skills: foodtech, agri, sustainability Projects: Ipsam enim nemo nam maiores."
c712496b,Vedhika Mand,18,General,1217027,Tier-2,Nagpur,Post-Graduation,1,Consulting,"strategy, analysis, excel","Aliquid veniam tempore rerum hic. Qui quisquam nisi voluptatem aut. Skills: strategy, analysis, excel Projects: Maxime impedit deserunt cum officia est."
b326836c,Aachal Sharaf,22,OBC,1255607,Tier-2,Patna,Graduation,2,Agriculture,"soil, agri, foodtech","Fugiat unde aliquam quas numquam saepe beatae. Odit natus libero fuga. Aliquid excepturi libero occaecati libero repudiandae sunt. Skills: soil, agri, foodtech Projects: Cumque incidunt facilis cumque."
22df9296,Kritika Mand,23,General,1259663,Tier-3,Raipur,Graduation,0,IT & Software,"docker, python, java","Deserunt aperiam libero suscipit unde eveniet recusandae. Est fugit nihil natus. Skills: docker, python, java Projects: Voluptatibus accusamus tenetur ab."
14cd61d4,Daniel Seth,26,SC,1022315,Tier-1,Hyderabad,Post-Graduation,1,Manufacturing,"quality, cad, safety, automation","Quis natus placeat quidem. Aperiam officiis culpa suscipit necessitatibus quae facilis sequi. Skills: quality, cad, safety, automation Projects: Eos eum magnam laborum beatae sequi sit."
457bb2a9,Rudra Datta,26,OBC,1118491,Tier-2,Jaipur,Graduation,1,Healthcare,"nursing, public health, clinical, bio","Cum doloremque accusantium nobis ab modi dolore vitae. Facilis labore dolorem error sed quae pariatur. Skills: nursing, public health, clinical, bio Projects: Dolor ad exercitationem ea doloribus vitae."
0ad1f54a,Chaaya Naidu,21,General,763836,Tier-2,Lucknow,Diploma,0,Banking & Finance,"finance, sql, analysis","Temporibus illo illo soluta ut. Sed aperiam beatae eius. Tempora aspernatur fugiat dignissimos quae recusandae repellendus. Skills: finance, sql, analysis Projects: Placeat esse sunt incidunt fugiat optio."
ba568230,Chakradhar Ramaswamy,26,OBC,772643,Tier-3,Varanasi,10th,1,Healthcare,"public health, nursing, bio","Cupiditate voluptatum voluptatum vero ab. Skills: public health, nursing, bio Projects: Ex veniam vitae deleniti."
297f7557,Tejas Iyer,22,ST,865765,Tier-2,Patna,Post-Graduation,0,Banking & Finance,"risk, accounting, finance, excel, analysis","Ullam aliquam aperiam eligendi minus. Ut voluptas rerum dolore explicabo eaque eius. Expedita sit ut cum officiis explicabo sapiente maxime. Skills: risk, accounting, finance, excel, analysis Projects: Veritatis blanditiis ducimus."
16eb818f,Atharv Sekhon,19,General,140710,Tier-3,Raipur,10th,1,IT & Software,"docker, java, python, ml","Tempore vitae perferendis error perspiciatis repellendus. Exercitationem commodi consequatur consectetur. Minima minima amet unde. Vitae repellendus animi ex minus quisquam eum officia. Skills: docker, java, python, ml Projects: Facilis enim fugiat fuga dolores labore eius."
a8cc98eb,Pooja Taneja,23,SC,840655,Tier-1,Mumbai,Post-Graduation,0,IT & Software,"react, aws, python","Nam laudantium distinctio aspernatur qui aperiam. Illum fugit nam impedit maiores quisquam. Fugit voluptatibus fuga incidunt voluptas ipsa. Pariatur iste amet corporis eos veritatis nesciunt. Skills: react, aws, python Projects: Cupiditate voluptatem voluptatum atque autem doloribus eaque."
29469c79,Tara Ganesh,26,OBC,962068,Tier-1,Kolkata,Diploma,0,Manufacturing,"cad, robotics, automation, quality","In a ducimus quibusdam dolore esse optio. Skills: cad, robotics, automation, quality Projects: Reiciendis ducimus in ratione eveniet omnis laborum."
af5d5a95,Azad Srinivas,25,OBC,1089649,Tier-3,Raipur,Diploma,0,Agriculture,"foodtech, sustainability, agri, soil","Praesentium architecto labore facilis laboriosam. Accusamus aperiam architecto quos ratione rerum. Skills: foodtech, sustainability, agri, soil Projects: Itaque quam fugit quis optio sit consectetur."
09755a99,Qushi Sani,18,OBC,497964,Tier-2,Nagpur,Post-Graduation,1,Consulting,"presentation, excel","Aliquam ipsam doloribus beatae atque suscipit pariatur nulla. Sunt accusantium illum deleniti harum magni. Perspiciatis aperiam possimus velit. Skills: presentation, excel Projects: Aliquam nesciunt earum deserunt voluptates temporibus hic."
c5c95bb3,Faras Nadkarni,25,General,794866,Tier-1,Hyderabad,10th,2,Consulting,"analysis, presentation","Id fugit maiores tempora. Eveniet quidem eveniet reiciendis expedita fugit. Skills: analysis, presentation Projects: Facere nulla doloremque hic et."
3d16fe23,Kashvi Gola,18,General,63605,Tier-2,Patna,Graduation,2,Education,"content, nlp","Nisi hic a eos fugit. Praesentium culpa voluptatum eaque a natus. Skills: content, nlp Projects: Dolor rerum ab sint id voluptatum non."
18d56e63,Timothy Pai,20,ST,526782,Tier-1,Delhi,Graduation,0,Defence,"radar, aerospace, navigation, embedded","Aliquam tempore eaque fugiat. Dolores repellendus aperiam saepe ducimus perferendis. Skills: radar, aerospace, navigation, embedded Projects: Iste animi nisi pariatur dignissimos error."
fbb8bef2,Fariq Mitra,21,OBC,1100645,Tier-3,Kota,Diploma,2,Consulting,"presentation, excel, strategy, analysis","Placeat minima est non esse rerum laborum. Consectetur corrupti soluta sequi fuga a modi. Skills: presentation, excel, strategy, analysis Projects: Aliquam ullam totam aliquid eius."
3cd1a726,Zayyan Sem,20,General,745598,Tier-1,Chennai,Diploma,2,IT & Software,"python, java","Voluptatem ullam fugit sint aliquid sunt quidem. Cumque dolorum sequi sapiente. Mollitia alias pariatur iste. Skills: python, java Projects: Temporibus veniam minus cumque distinctio."
b1f186c9,Tanveer Loke,26,General,1035005,Tier-1,Delhi,Post-Graduation,1,Manufacturing,"safety, robotics","Provident incidunt nobis accusantium similique sed. Nobis vel perferendis. Skills: safety, robotics Projects: Quam sapiente animi iure maxime repellat laboriosam saepe."
b53ab6e6,Chakrika Sunder,24,SC,239358,Tier-1,Bangalore,Graduation,2,Manufacturing,"automation, cad, robotics, safety","Consequatur vitae voluptatum illo vitae vel. Aperiam unde autem adipisci nesciunt. Skills: automation, cad, robotics, safety Projects: Est ad ullam quod reprehenderit."
755ee10a,Anay Bhasin,25,OBC,643092,Tier-2,Jaipur,Graduation,2,Manufacturing,"automation, robotics, cad, safety, quality","Eaque dolores labore. Eveniet dignissimos animi. Skills: automation, robotics, cad, safety, quality Projects: Similique ex labore sequi."
c38ef557,Oviya Raval,22,OBC,266526,Tier-3,Gaya,10th,0,Banking & Finance,"risk, accounting, finance","Mollitia dolorem odio ducimus. Inventore quis eligendi minus. Maxime iusto nihil velit. Skills: risk, accounting, finance Projects: Nesciunt eius quia iusto illum doloribus reiciendis quaerat."
